userid,education,region,hhsz,age,income,child,race,country,domain,date,product,qty,price
14450549,1.0,1.0,2,8.0,3,0,1,1,barnesandnoble.com,20070911,THE PEARL: (CENTENNIAL EDITION). PAPERBACK,1,4.0
14509853,,4.0,2,5.0,1,0,1,0,amazon.com,20070911,MATH AND DOSAGE CALCULATIONS FOR MEDICAL CAREERS WITH STUDENT CD-ROM,1,65.9
14509853,,4.0,2,5.0,1,0,1,0,amazon.com,20070911,NUTRITION AND DIET THERAPY (NUTRITION & DIET THERAPY),1,8.0
14509853,,4.0,2,5.0,1,0,1,0,amazon.com,20070911,THOMSON DELMAR LEARNINGS PHARMACY PRACTICE FOR TECHNICIANS,1,23.69
14560378,,3.0,2,10.0,4,1,1,0,amazon.com,20070911,FACE THE FIRE (THREE SISTERS ISLAND TRILOGY) CONDITION: NEW,1,7.99
14580605,,4.0,4,4.0,7,1,1,0,amazon.com,20070911,PUBLIC RELATIONS WRITING,1,63.74
14584414,,1.0,2,10.0,5,0,1,0,barnesandnoble.com,20070911,FREE FALL MASS MARKET PAPERBACK,1,6.29
14596095,,1.0,4,5.0,1,1,2,0,amazon.com,20070911,MUCH ADO ABOUT NOTHING CONDITION: NEW,1,5.99
14596095,,1.0,4,5.0,1,1,2,0,amazon.com,20070911,M. BUTTERFLY: WITH AN AFTERWORD BY THE PLAYWRIGHT CONDITION: NEW,1,9.31
14599515,,1.0,3,6.0,6,1,1,0,amazon.com,20070911,CAN'T STOP WON'T STOP: A HISTORY OF THE HIP-HOP GENERATION,1,8.0
14657020,,2.0,2,8.0,6,0,1,0,amazon.com,20070911,CONTEMPORARY MANAGEMENT,1,119.0
14693276,,1.0,6,8.0,7,1,1,0,amazon.com,20070911,TEACHERS AND FAMILIES WORKING TOGETHER,1,29.69
14693276,,1.0,6,8.0,7,1,1,0,amazon.com,20070911,PREPARING EDUCATORS TO INVOLVE FAMILIES: FROM THEORY TO PRACTICE,1,26.99
14693276,,1.0,6,8.0,7,1,1,0,amazon.com,20070911,DEVELOPING FAMILY AND COMMUNITY INVOLVEMENT SKILLS THROUGH CASE STUDIES AND FIELD EXPERIENCES,1,4.99
14705478,,2.0,4,7.0,6,1,1,0,amazon.com,20070911,HOOWAY FOR WODNEY WAT CONDITION: NEW,1,5.95
14787863,5.0,2.0,2,10.0,7,1,1,0,amazon.com,20070911,TIME TO HUNT CONDITION: NEW,1,7.99
14787863,5.0,2.0,2,10.0,7,1,1,0,amazon.com,20070911,THE MEDITERRANEAN CAPER CONDITION: NEW,1,7.99
14826563,,3.0,2,3.0,3,0,1,0,amazon.com,20070911,"THE ORC KING (FORGOTTEN REALMS: TRANSITIONS, BOOK 1) CONDITION: NEW",1,18.45
14827119,2.0,2.0,5,6.0,5,1,1,1,amazon.com,20070911,A CREATIVE APPROACH TO MUSIC FUNDAMENTALS (WITH CD-ROM AND KEYBOARD BOOKLET),1,38.95
14827119,2.0,2.0,5,6.0,5,1,1,1,amazon.com,20070911,"THOMSON ADVANTAGE BOOKS: WORLD HISTORY, SINCE 1500: THE AGE OF GLOBAL INTEGRATION, VOLUME II, COMPACT EDITION",1,8.99
14827119,2.0,2.0,5,6.0,5,1,1,1,amazon.com,20070911,SOCIOLOGY,1,48.0
14827119,2.0,2.0,5,6.0,5,1,1,1,amazon.com,20070911,HEART OF DARKNESS AND THE SECRET SHARER (ENRICHED CLASSICS) CONDITION: NEW,1,4.95
14838687,5.0,3.0,3,5.0,4,1,1,1,amazon.com,20070911,ESSENTIALS OF BUSINESS INFORMATION SYSTEMS (7TH EDITION),1,75.98
14838687,5.0,3.0,3,5.0,4,1,1,1,amazon.com,20070911,COLLEGE ALGEBRA (7TH EDITION),1,7.88
14892902,,3.0,6,8.0,6,1,1,0,amazon.com,20070911,BROCK BIOLOGY OF MICROORGANISMS,1,84.99
14892902,,3.0,6,8.0,6,1,1,0,amazon.com,20070911,MASTERS OF THE SABAR: WOLOF GRIOT PERCUSSIONISTS OF SENEGAL (AFRICAN SOUNDSCAPES),1,21.0
14929282,,4.0,2,4.0,1,0,1,0,amazon.com,20070911,DIFFERENTIAL DIAGNOSIS FOR PHYSICAL THERAPISTS: SCREENING FOR REFERRAL CONDITION: USED,1,64.34
14953674,,3.0,2,6.0,5,1,1,0,amazon.com,20070911,POSTMODERNISM RIGHTLY UNDERSTOOD: THE RETURN TO REALISM IN AMERICAN THOUGHT CONDITION: NEW,1,27.95
15061287,5.0,4.0,1,7.0,4,0,1,1,amazon.com,20070911,"WRITING AND READING ACROSS THE CURRICULUM, BRIEF EDITION (2ND EDITION) CONDITION: NEW",1,41.2
15061287,5.0,4.0,1,7.0,4,0,1,1,amazon.com,20070911,"BRIEF ENGLISH HANDBOOK, THE (8TH EDITION) CONDITION: NEW",1,33.61
15061287,5.0,4.0,1,7.0,4,0,1,1,amazon.com,20070911,THE READER'S HANDBOOK: READING STRATEGIES FOR COLLEGE AND EVERYDAY LIFE (3RD EDITION) CONDITION: NEW,1,53.04
15063859,,3.0,4,6.0,6,1,1,0,amazon.com,20070911,USING DRAWINGS IN ASSESSMENT  AND THERAPY: A GUIDE FOR MENTAL HEALTH PROFESSIONALS,1,8.87
15069452,,4.0,2,6.0,1,0,1,0,amazon.com,20070911,ONITSUKA TIGER ULTIMATE 81 CONDITION: NEW,1,59.99
15069586,,2.0,3,8.0,4,1,1,0,amazon.com,20070911,MINDFREAK: SECRET REVELATIONS,1,14.59
15082347,,1.0,4,11.0,6,1,1,0,amazon.com,20070911,"FRIDAY NIGHT LIGHTS: A TOWN, A TEAM, AND A DREAM",1,2.97
15089317,2.0,3.0,3,5.0,6,1,1,0,amazon.com,20070911,GENERAL AND ORAL PATHOLOGY FOR THE DENTAL HYGIENIST,1,15.0
15196081,,1.0,2,11.0,1,0,1,0,amazon.com,20070911,CHANGE YOUR THOUGHTS - CHANGE YOUR LIFE: LIVING THE WISDOM OF THE TAO CONDITION: NEW,1,16.17
15215911,,3.0,2,7.0,5,0,1,0,amazon.com,20070911,"IT'S GETTING UGLY OUT THERE: THE FRAUDS, BUNGLERS, LIARS, AND LOSERS WHO ARE HURTING AMERICA CONDITION: NEW",1,16.47
15242562,,2.0,3,6.0,5,1,1,0,barnesandnoble.com,20070911,BOUND BY HONOR MASS MARKET PAPERBACK,1,4.49
15242562,,2.0,3,6.0,5,1,1,0,barnesandnoble.com,20070911,RAINTREE: INFERNO MASS MARKET PAPERBACK,1,4.72
15242562,,2.0,3,6.0,5,1,1,0,barnesandnoble.com,20070911,RAINTREE: HAUNTED (RAINTREE TRILOGY SERIES) MASS MARKET PAPERBACK,1,4.72
15420701,,1.0,4,7.0,4,1,1,0,amazon.com,20070911,BRIDGES: A READER FOR WRITERS CONDITION: USED,1,16.26
15420701,,1.0,4,7.0,4,1,1,0,amazon.com,20070911,BRIDGES: A READER FOR WRITERS,1,14.25
15495367,,1.0,3,8.0,3,1,1,0,amazon.com,20070911,"THE GOSPELS OF MARY: THE SECRET TRADITION OF MARY MAGDALENE, THE COMPANION OF JESUS",1,0.5
15518482,4.0,2.0,4,8.0,5,1,1,0,amazon.com,20070911,PURPOSE DRIVENR LIFE - FOR COMMUTERS: WHAT ON EARTH AM I HERE FOR? CONDITION: NEW,1,13.59
15547557,,1.0,2,9.0,7,1,1,0,amazon.com,20070911,BASIC COURSE IN AMERICAN SIGN LANGUAGE,1,23.0
15547557,,1.0,2,9.0,7,1,1,0,amazon.com,20070911,THE INCLUSIVE CLASSROOM: STRATEGIES FOR EFFECTIVE INSTRUCTION (3RD EDITION),1,77.92
15559501,,3.0,3,4.0,4,0,1,0,amazon.com,20070911,JUNIOR GIRL SCOUT HANDBOOK,1,4.95
15559501,,3.0,3,4.0,4,0,1,0,amazon.com,20070911,JUNIOR GIRL SCOUT BADGEBOOK,1,6.65
15572987,4.0,2.0,2,6.0,1,0,1,0,amazon.com,20070911,SMOTHERHOOD: WICKEDLY FUNNY CONFESSIONS FROM THE EARLY YEARS,1,6.1
15588512,2.0,3.0,2,6.0,6,0,1,1,amazon.com,20070911,"THE LONGWOOD READER, 6TH EDITION CONDITION: NEW",1,50.68
15610516,,2.0,3,4.0,1,1,1,0,amazon.com,20070911,GREAT GHOST STORIES,1,0.01
15698055,,3.0,4,4.0,4,1,1,0,amazon.com,20070911,"CRASHING THROUGH: A TRUE STORY OF RISK, ADVENTURE, AND THE MAN WHO DARED TO SEE CONDITION: NEW",1,17.13
15698055,,3.0,4,4.0,4,1,1,0,amazon.com,20070911,THE SECRET GARDEN CALENDAR 2008 CONDITION: NEW,1,9.59
9663372,4.0,4.0,3,9.0,7,1,1,0,barnesandnoble.com,20070912,ABSOLUTE SURRENDER PAPERBACK,5,29.95
9780000,,3.0,3,6.0,5,1,1,1,amazon.com,20070912,SMALL STEPS CONDITION: NEW,1,11.53
10540691,2.0,3.0,6,6.0,6,1,1,0,amazon.com,20070912,OVERCOMING THE DARK SIDE OF LEADERSHIP: THE PARADOX OF PERSONAL DYSFUNCTION CONDITION: NEW,1,10.19
10540691,2.0,3.0,6,6.0,6,1,1,0,amazon.com,20070912,"MAXIMIZING YOUR EFFECTIVENESS, HOW TO DISCOVER AND DEVELOP YOUR DIVINE DESIGN BOOKS AUBREY MALPHURS",1,12.74
10653056,2.0,3.0,2,8.0,5,1,1,0,barnesandnoble.com,20070912,"TEXAS BAD GIRLS: HUSSIES,HARLOTS AND HORSE THIEVES PAPERBACK",8,143.6
10747124,,1.0,2,2.0,1,1,1,0,amazon.com,20070912,"PHYSIOEX 7.0 FOR ANATOMY & PHYSIOLOGY LABORATORY SIMULATIONS IN PHYSIOLOGY BOOKS TIMOTHY STABLER,PETER ZAO,LORI SMITH,GRETA PETERSON,ANDREW LOKUTA",1,24.25
11381102,,4.0,2,11.0,7,1,1,0,amazon.com,20070912,IT'S YOUR SHIP: MANAGEMENT TECHNIQUES FROM THE BEST DAMN SHIP IN THE NAVY CONDITION: NEW,1,16.49
11381102,,4.0,2,11.0,7,1,1,0,amazon.com,20070912,"QUIET STRENGTH: THE PRINCIPLES, PRACTICES, & PRIORITIES OF A WINNING LIFE CONDITION: NEW",1,17.81
11582207,,3.0,5,6.0,7,1,1,0,amazon.com,20070912,NEW SONGWRITER'S GUIDE TO MUSIC PUBLISHING: EVERYTHING YOU NEED TO KNOW TO MAKE THE BEST PUBLISHING DEALS FOR YOUR SONGS CONDITION: NEW,1,14.24
11642041,,3.0,6,7.0,3,1,1,0,amazon.com,20070912,HAUNTED WILMINGTON AND THE CAPE FEAR COAST,1,2.63
12054454,4.0,1.0,3,7.0,7,1,1,1,amazon.com,20070912,ENTREPRENEURSHIP: IDEAS IN ACTION,1,32.95
12425716,,3.0,2,5.0,5,1,1,1,amazon.com,20070912,"ELEMENTS OF MYSTERY FICTION, THE: WRITING THE MODERN WHODUNIT CONDITION: NEW",1,16.95
12425716,,3.0,2,5.0,5,1,1,1,amazon.com,20070912,DON'T MURDER YOUR MYSTERY [AGATHA AWARD FOR BEST NONFICTION BOOK] CONDITION: NEW,1,12.21
12425716,,3.0,2,5.0,5,1,1,1,amazon.com,20070912,WRITING & SELLING YOUR MYSTERY NOVEL: HOW TO KNOCK 'EM DEAD WITH STYLE CONDITION: NEW,1,11.55
12674193,,2.0,3,9.0,7,1,1,0,amazon.com,20070912,"I WALKED THE LINE MY LIFE WITH JOHNNY BOOKS VIVIAN CASH,ANN SHARPSTEEN",1,17.82
12702366,2.0,4.0,3,10.0,5,1,1,0,amazon.com,20070912,THE SEDUCTIVE ONE (MARCELLI SISTERS OF PLEASURE ROAD) BOOKS SUSAN MALLERY,1,6.49
12802575,2.0,1.0,5,9.0,4,1,1,0,barnesandnoble.com,20070912,GUIDING LIGHT: JONATHAN'S STORY HARDCOVER,1,15.4
12802575,2.0,1.0,5,9.0,4,1,1,0,barnesandnoble.com,20070912,MARY HIGGINS CLARK PRESENTS: THE PLOT THICKENS MASS MARKET PAPERBACK,1,7.99
12836887,,1.0,1,3.0,4,0,1,0,amazon.com,20070912,POSITIVE POLITICAL THEORY I: COLLECTIVE PREFERENCE (MICHIGAN STUDIES IN POLITICAL ANALYSIS) CONDITION: NEW,1,25.95
12836887,,1.0,1,3.0,4,0,1,0,amazon.com,20070912,POSITIVE POLITICAL THEORY II: STRATEGY AND STRUCTURE (MICHIGAN STUDIES IN POLITICAL ANALYSIS) CONDITION: NEW,1,29.95
12838173,,4.0,2,3.0,7,0,1,0,amazon.com,20070912,FACE TO FACE: COMMUNICATION AND CONFLICT RESOLUTION IN THE SCHOOLS CONDITION: NEW,1,19.95
12838173,,4.0,2,3.0,7,0,1,0,amazon.com,20070912,INTERPERSONAL COMMUNICATION: RELATING TO OTHERS (4TH EDITION) CONDITION: NEW,1,83.6
12903094,4.0,3.0,2,6.0,4,0,1,0,amazon.com,20070912,CONSUMER BEHAVIOR 9TH EDITION,1,52.97
12903094,4.0,3.0,2,6.0,4,0,1,0,amazon.com,20070912,DESIGN AND MANAGEMENT OF SERVICE PROCESSES,1,19.0
12903094,4.0,3.0,2,6.0,4,0,1,0,amazon.com,20070912,A WRITER'S REFERENCE: 2003 MLA UPDATE,1,15.0
12942438,2.0,1.0,2,7.0,3,0,1,0,amazon.com,20070912,LONELY PLANET NEPAL CONDITION: NEW,1,16.49
12942438,2.0,1.0,2,7.0,3,0,1,0,amazon.com,20070912,TREKKING IN NEPAL: A TRAVELER'S GUIDE (TREKKING IN...) CONDITION: NEW,1,12.71
12942438,2.0,1.0,2,7.0,3,0,1,0,amazon.com,20070912,LONELY PLANET DUBAI ENCOUNTER CONDITION: NEW,1,9.59
12946764,,1.0,6,9.0,5,1,1,0,amazon.com,20070912,ORTHOPAEDIC PHYSICAL THERAPY SECRETS CONDITION: NEW,1,46.05
12999293,,3.0,1,4.0,5,0,1,0,amazon.com,20070912,THE COMPLETE IDIOT'S GUIDE TO PLEASING YOUR MAN CONDITION: NEW,1,11.53
12999293,,3.0,1,4.0,5,0,1,0,amazon.com,20070912,"THE COMPLETE IDIOT'S GUIDE TO AMAZING SEX, THIRD EDITION CONDITION: NEW",1,13.57
13012262,,4.0,2,10.0,2,0,1,0,amazon.com,20070912,ASTROLOGY THROUGH A PSYCHIC'S EYES,1,1.95
13368811,,2.0,3,8.0,5,1,1,0,amazon.com,20070912,THE HANDMAID AND THE CARPENTER: A NOVEL,1,0.82
13368811,,2.0,3,8.0,5,1,1,0,amazon.com,20070912,LADY'S MAID: A NOVEL CONDITION: NEW,1,10.17
13368811,,2.0,3,8.0,5,1,1,0,amazon.com,20070912,SNOW FLOWER AND THE SECRET FAN: A NOVEL CONDITION: NEW,1,8.37
13368811,,2.0,3,8.0,5,1,1,0,amazon.com,20070912,THE BOOK THIEF (BOOK SENSE BOOK OF THE YEAR CHILDREN'S LITERATURE (AWARDS)) CONDITION: NEW,1,11.53
13410643,,2.0,2,9.0,7,0,1,0,amazon.com,20070912,"JOHN'S STORY THE LAST EYEWITNESS (THE JESUS CHRONICLES, BOOK 1) BOOKS TIM LAHAYE,JERRY B. JENKINS",1,16.47
13531930,,4.0,3,9.0,4,1,1,0,amazon.com,20070912,"THE SECRET (UNABRIDGED, 4-CD SET) CONDITION: NEW",1,17.97
13586877,,1.0,2,11.0,1,1,1,0,amazon.com,20070912,I KNOW WHY THE CAGED BIRD SINGS BOOKS MAYA ANGELOU,1,6.99
13649498,,1.0,2,9.0,6,1,2,0,amazon.com,20070912,"THE SKILLS OF HELPING INDIVIDUALS, FAMILIES, GROUPS, AND COMMUNITIES (WITH THE INTERACTIVE SKILLS OF HELPING CD-ROM, ENGAGING AND WORKING WITH THE HARD-TO-REACH CLIENT CD-ROM, AND INFOTRAC )",1,97.93
13649498,,1.0,2,9.0,6,1,2,0,amazon.com,20070912,SOCIAL WORK PRACTICE: CASES AND PRINCIPLES (SOCIAL WORK),1,98.05
13649498,,1.0,2,9.0,6,1,2,0,amazon.com,20070912,HUMAN BEHAVIOR IN THE SOCIAL ENVIRONMENT: A MULTIDIMENSIONAL PERSPECTIVE (WITH INFOTRACR) CONDITION: NEW,1,85.16
13750324,,1.0,4,3.0,5,0,1,0,amazon.com,20070912,"FIRST THINGS FIRST: TO LIVE, TO LOVE, TO LEARN, TO LEAVE A LEGACY",1,0.75
13750324,,1.0,4,3.0,5,0,1,0,amazon.com,20070912,COLLABORATIVE TEAMING: TEACHERS' GUIDES TO INCLUSIVE PRACTICES (TEACHERS' GUIDES TO INCLUSIVE PRACTICES) CONDITION: NEW,1,16.5
13750324,,1.0,4,3.0,5,0,1,0,amazon.com,20070912,GROUP COUNSELING IN K-12 SCHOOLS: A HANDBOOK FOR SCHOOL COUNSELORS CONDITION: NEW,1,61.09
13815362,1.0,1.0,4,5.0,6,1,1,0,amazon.com,20070912,GETTING THE LOVE YOU WANT,1,6.34
13959879,,2.0,5,9.0,5,1,1,0,amazon.com,20070912,BUSINESS COMMUNICATION ESSENTIALS AND PEAK PERFORMANCE GRAMMAR AND MECHANICS 2.0 CD PACKAGE (3RD EDITION),1,54.55
14230727,,4.0,2,11.0,6,0,1,0,amazon.com,20070912,FOLIAGE PLANTS FOR MODERN LIVING,1,0.5
14248778,,4.0,5,7.0,7,1,1,0,amazon.com,20070912,EXERCISES FOR THE EVERYDAY WRITER,1,5.0
14386104,,2.0,2,11.0,5,1,1,0,amazon.com,20070912,PRESIDENTIAL COURAGE BRAVE LEADERS AND HOW THEY CHANGED AMERICA 1789-1989 BOOKS MICHAEL R. BESCHLOSS,1,10.85
14388401,,3.0,3,6.0,3,0,1,0,amazon.com,20070912,LEAN MEAN THIRTEEN (STEPHANIE PLUM NOVELS) CONDITION: NEW,1,18.45
14388401,,3.0,3,6.0,3,0,1,0,amazon.com,20070912,MIDDLESEX: A NOVEL (OPRAH'S BOOK CLUB) CONDITION: NEW,1,8.99
14426905,1.0,3.0,3,5.0,4,1,1,0,amazon.com,20070912,THE LATE GREAT U.S.A.: THE COMING MERGER WITH MEXICO AND CANADA CONDITION: NEW,1,17.13
14426905,1.0,3.0,3,5.0,4,1,1,0,amazon.com,20070912,SHOWDOWN WITH NUCLEAR IRAN: RADICAL ISLAM'S MESSIANIC MISSION TO DESTROY ISRAEL AND CRIPPLE THE UNITED STATES CONDITION: NEW,1,5.4
14435736,,3.0,2,6.0,6,1,1,0,amazon.com,20070912,THE CULTURE OF CONSUMPTION,1,25.0
14441676,,3.0,2,3.0,3,1,1,0,amazon.com,20070912,FOUR QUARTETS,1,2.7
14453906,,1.0,5,6.0,4,1,1,0,amazon.com,20070912,GLENCOE MATHEMATICS: APPLICATIONS AND CONCEPTS (NEW YORK EDITION),1,52.92
14494631,,3.0,4,10.0,4,1,1,0,amazon.com,20070912,"DANIEL: LIVES OF INTEGRITY, WORDS OF PROPHECY CONDITION: NEW",1,18.69
14526760,,2.0,4,8.0,6,1,1,0,barnesandnoble.com,20070912,THE TIPPING POINT: HOW LITTLE THINGS CAN MAKE A BIG DIFFERENCE PAPERBACK,1,13.45
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,DIGGER PIG AND THE TURNIP (GREEN LIGHT READERS LEVEL 2) CONDITION: NEW,1,3.95
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,TRY YOUR BEST (GREEN LIGHT READERS LEVEL 2) CONDITION: NEW,1,3.95
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,WHERE DO FROGS COME FROM? (GREEN LIGHT READERS LEVEL 2) CONDITION: NEW,1,3.95
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,DANIEL'S MYSTERY EGG (GREEN LIGHT READERS LEVEL 2) CONDITION: NEW,1,3.95
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,MOUSE SOUP CONDITION: NEW,1,3.99
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,ZACK'S ALLIGATOR (AN I CAN READ BOOK) CONDITION: NEW,1,3.99
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,A BARGAIN FOR FRANCES (I CAN READ BOOK 2) CONDITION: NEW,1,3.99
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,AMELIA BEDELIA COLLECTION (I CAN READ BOOK 2) CONDITION: NEW,1,9.59
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,DID YOU SEE CHIP? (GREEN LIGHT READERS LEVEL 2) CONDITION: NEW,1,3.95
14543656,,1.0,3,2.0,6,1,1,1,amazon.com,20070912,BOOTS FOR BETH (GREEN LIGHT READERS LEVEL 2) CONDITION: NEW,1,3.95
14569941,,2.0,2,4.0,6,1,1,0,amazon.com,20070912,THE PURPOSE-DRIVEN CHURCH,9,71.91
14582141,,3.0,5,6.0,5,1,1,0,amazon.com,20070912,A DIARY FROM DIXIE,1,1.45
14636190,,4.0,5,5.0,7,1,1,0,amazon.com,20070912,ON CHESIL BEACH: A NOVEL,1,12.08
14639534,,1.0,4,11.0,2,1,1,0,amazon.com,20070912,"IMAGENES: AN INTRODUCTION TO SPANISH LANGUAGE AND CULTURES, ACTIVITIES MANUAL CONDITION: NEW",1,61.56
14639534,,1.0,4,11.0,2,1,1,0,amazon.com,20070912,"TRADITIONS AND ENCOUNTERS, VOLUME 1",1,56.47
14671763,,3.0,3,5.0,5,1,1,0,amazon.com,20070912,TO KILL A MOCKINGBIRD CONDITION: NEW,1,6.99
14671763,,3.0,3,5.0,5,1,1,0,amazon.com,20070912,THE SCARLET LETTER: A KAPLAN SAT SCORE-RAISING CLASSIC CONDITION: NEW,1,7.99
14686928,,4.0,2,8.0,7,0,1,0,amazon.com,20070912,LEGACIES SHADOWED LEGACY BOOKS LORA LEIGH,1,11.21
14686928,,4.0,2,8.0,7,0,1,0,amazon.com,20070912,LOVING LIES BOOKS LORA LEIGH,1,11.2
14686928,,4.0,2,8.0,7,0,1,0,amazon.com,20070912,SAVAGE LEGACY BOOKS LORA LEIGH,1,10.39
14686928,,4.0,2,8.0,7,0,1,0,amazon.com,20070912,OUT OF CONTROL BOOKS SHANNON MCKENNA,1,6.99
14825371,,4.0,3,8.0,4,1,1,0,barnesandnoble.com,20070912,SPRING AWAKENING PAPERBACK,1,13.72
14826322,,1.0,1,6.0,3,0,1,0,barnesandnoble.com,20070912,EXAMKRACKERS MCAT COMPLETE STUDY PACKAGE PAPERBACK,1,110.21
14826322,,1.0,1,6.0,3,0,1,0,barnesandnoble.com,20070912,"THE 7-STEP SYSTEM TO BUILDING A $1,000,000 NETWORK MARKETING DYNASTY: HOW TO ACHIEVE FINANCIAL INDEPENDENCE THROUGH NETWORK MARKETING PAPERBACK",1,17.05
14826322,,1.0,1,6.0,3,0,1,0,barnesandnoble.com,20070912,BOOKBRITE BOOK LIGHT,1,0.0
14837838,4.0,3.0,3,10.0,4,1,1,0,amazon.com,20070912,CLEAN IT! FIX IT! EAT IT!: EASY WAYS TO SOLVE EVERYDAY PROBLEMS WITH BRAND-NAME PRODUCTS YOU'VE ALREADY GOT AROUND THE HOUSE CONDITION: NEW,1,11.05
14982455,,4.0,6,6.0,7,1,1,0,amazon.com,20070912,THE HISTORY OF LOVE: A NOVEL,1,5.89
14982455,,4.0,6,6.0,7,1,1,0,amazon.com,20070912,THE PAINTED VEIL,1,9.15
15007644,,1.0,4,7.0,7,1,1,0,amazon.com,20070912,THE KISSING HAND BOOKS AUDREY PENN,1,11.53
15007644,,1.0,4,7.0,7,1,1,0,amazon.com,20070912,"BRAIN GYM (TEACHERS EDITION REVISED) BOOKS PAUL E. DENNISON,GAIL E. DENNISON",1,19.95
15007644,,1.0,4,7.0,7,1,1,0,amazon.com,20070912,"MONDAY WITH A MAD GENIUS (A STEPPING STONE BOOK(TM)) BOOKS MARY POPE OSBORNE,SAL MURDOCCA",1,9.59
15030590,,2.0,3,4.0,6,0,1,0,amazon.com,20070912,"501 READING COMPREHENSION QUESTIONS, 3RD EDITION (SKILL BUILDERS IN PRACTICE)",1,8.39
15068385,,4.0,2,4.0,6,0,1,0,amazon.com,20070912,ROUTE 66: EZ66 GUIDE FOR TRAVELERS CONDITION: NEW,1,17.95
15068385,,4.0,2,4.0,6,0,1,0,amazon.com,20070912,HERE IT IS! THE ROUTE 66 MAP SERIES CONDITION: NEW,1,11.95
15195214,4.0,1.0,2,8.0,1,0,1,0,amazon.com,20070912,UNDERSTANDING URBAN ECOSYSTEMS,1,33.8
15293170,,2.0,4,3.0,4,1,1,1,amazon.com,20070912,KEESHA'S HOUSE,1,9.15
15320097,,3.0,2,11.0,4,1,1,0,amazon.com,20070912,STRATEGIES FOR COLLEGE WRITING: A RHETORICAL READER (2ND EDITION) CONDITION: NEW,1,49.51
15351424,1.0,2.0,5,9.0,7,1,1,0,amazon.com,20070912,FUNDAMENTALS OF COGNITIVE PSYCHOLOGY,1,48.81
15351424,1.0,2.0,5,9.0,7,1,1,0,amazon.com,20070912,ABOUT LANGUAGE: A READER FOR WRITERS,1,6.95
15382857,,3.0,3,6.0,5,1,1,1,amazon.com,20070912,5 INGREDIENT 15 MINUTE COOKBOOK: COOKING LIGHT,1,8.95
15420701,,1.0,4,7.0,4,1,1,0,amazon.com,20070912,"LONGMAN HANDBOOK FOR WRITERS AND READERS, THE (5TH EDITION) (MYCOMPLAB SERIES)",1,64.23
15427526,2.0,4.0,2,10.0,1,0,2,0,amazon.com,20070912,"THE INTERNET-ILLUSTRATED INTRODUCTORY, FOURTH EDITION",1,31.64
15432785,,1.0,2,6.0,3,0,1,0,amazon.com,20070912,AUDITING AND ASSURANCE SERVICES (12TH EDITION),1,92.0
15453721,2.0,1.0,2,10.0,1,1,1,0,amazon.com,20070912,CANON EOS DIGITAL REBEL DIGITAL FIELD GUIDE CONDITION: NEW,1,13.59
15453721,2.0,1.0,2,10.0,1,1,1,0,amazon.com,20070912,RESPONSIBILITY AND SELF-MANAGEMENT A CLIENT WORKBOOK OF SKILLS TO LEARN CONDITION: NEW,1,23.0
15453721,2.0,1.0,2,10.0,1,1,1,0,amazon.com,20070912,RESPONSIBILITY AND SELF-MANAGEMENT A CLINICIAN'S MANUAL AND GUIDE FOR CASE CONCEPTUALIZATION CONDITION: NEW,1,17.0
15457961,,1.0,6,8.0,7,1,1,0,amazon.com,20070912,GETTING TO YES: NEGOTIATING AGREEMENT WITHOUT GIVING IN,1,2.97
15457961,,1.0,6,8.0,7,1,1,0,amazon.com,20070912,"WORKING THROUGH CONFLICT: STRATEGIES FOR RELATIONSHIPS, GROUPS, AND ORGANIZATIONS (5TH EDITION)",1,63.0
15457961,,1.0,6,8.0,7,1,1,0,amazon.com,20070912,UNDERSTANDING MOVIES,1,2.12
15495367,,1.0,3,8.0,3,1,1,0,amazon.com,20070912,THE COMPLETE NOVELS OF JANE AUSTEN (SPECIAL EDITIONS) (SPECIAL EDITIONS) CONDITION: NEW,1,8.46
15527513,1.0,1.0,5,11.0,2,1,1,0,amazon.com,20070912,EXPERIENCING PHILOSOPHY,1,30.0
15533121,,1.0,2,11.0,1,1,1,1,amazon.com,20070912,THE OFFICIAL PRECIOUS MOMENTS COLLECTOR'S GUIDE TO FIGURINES CONDITION: NEW,1,13.57
15533121,,1.0,2,11.0,1,1,1,1,amazon.com,20070912,ROSIE'S SECONDARY MARKET PRICE GUIDE FOR ENESCO'S PRECIOUS MOMENTS COLLECTION,1,8.15
15557683,,1.0,3,9.0,4,1,1,0,amazon.com,20070912,THE AMAZING POWER OF DELIBERATE INTENT: LIVING THE ART OF ALLOWING CONDITION: NEW,1,10.17
15557683,,1.0,3,9.0,4,1,1,0,amazon.com,20070912,ASK AND IT IS GIVEN: LEARNING TO MANIFEST YOUR DESIRES CONDITION: NEW,1,10.17
